INFO 2026-01-04 11:21:44,741 basehttp 20488 21336 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2026-01-04 11:21:52,894 basehttp 20488 21336 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2026-01-04 11:21:52,962 basehttp 20488 21336 "GET /admin/ HTTP/1.1" 200 8549
INFO 2026-01-04 11:21:53,029 basehttp 20488 21336 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2026-01-04 11:21:53,071 basehttp 20488 21336 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2026-01-04 11:21:53,073 basehttp 20488 12548 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2026-01-04 11:21:59,790 basehttp 20488 12548 "GET /admin/LYMSApp/authmodel/ HTTP/1.1" 200 10041
INFO 2026-01-04 11:21:59,873 basehttp 20488 12548 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6878
INFO 2026-01-04 11:21:59,887 basehttp 20488 21664 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2026-01-04 11:21:59,986 basehttp 20488 21336 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-01-04 11:21:59,989 basehttp 20488 14328 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2026-01-04 11:21:59,996 basehttp 20488 17248 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9777
INFO 2026-01-04 11:22:00,052 basehttp 20488 21664 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2026-01-04 11:22:00,053 basehttp 20488 12548 "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2026-01-04 11:22:00,147 basehttp 20488 11108 "GET /static/admin/js/vendor/jquery/jquery.min.js HTTP/1.1" 200 87533
INFO 2026-01-04 11:22:00,161 basehttp 20488 21336 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2026-01-04 11:22:00,275 basehttp 20488 21336 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2026-01-04 11:22:00,459 basehttp 20488 14328 "GET /static/admin/js/vendor/xregexp/xregexp.min.js HTTP/1.1" 200 163184
INFO 2026-01-04 11:22:00,548 basehttp 20488 14328 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2026-01-04 11:22:03,211 basehttp 20488 14328 "GET /admin/LYMSApp/profile/ HTTP/1.1" 200 8759
INFO 2026-01-04 11:22:03,257 basehttp 20488 14328 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-01-04 11:22:05,295 basehttp 20488 14328 "GET /admin/LYMSApp/profile/add/ HTTP/1.1" 200 11916
INFO 2026-01-04 11:22:05,341 basehttp 20488 21336 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2026-01-04 11:22:05,357 basehttp 20488 14328 "GET /static/admin/css/forms.css HTTP/1.1" 200 8525
INFO 2026-01-04 11:22:05,380 basehttp 20488 11108 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2026-01-04 11:22:05,387 basehttp 20488 14328 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2026-01-04 11:22:05,396 basehttp 20488 21336 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11973
INFO 2026-01-04 11:22:05,441 basehttp 20488 14328 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
